index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
253700,970,3,28/08/2013,429,1,1,0,0,4637.90966796875
586553,239,5,27/09/2013,627,1,1,0,0,6507.88037109375
463307,998,1,16/03/2015,647,1,1,0,0,7232.17919921875
245670,278,5,14/06/2013,692,1,0,0,0,6044.73046875
291128,49,2,26/05/2015,539,1,0,0,1,5280.32373046875
615053,603,3,28/08/2013,0,0,1,0,1,0.0
263461,658,2,30/04/2013,824,1,1,0,0,8649.283203125
42414,1072,3,06/02/2013,786,1,1,0,0,7590.150390625
527688,1028,2,22/10/2013,587,1,1,0,1,5908.73388671875
697845,288,4,18/06/2015,489,1,1,0,0,5725.16845703125
28136,111,1,30/03/2015,838,1,1,0,1,10190.806640625
245444,581,2,14/07/2015,703,1,1,0,0,7804.5166015625
394116,979,7,12/05/2013,0,0,0,0,0,0.0
601504,644,7,22/02/2015,0,0,0,0,0,0.0
349857,589,1,03/06/2013,577,1,1,0,0,6430.81298828125
658989,295,2,25/02/2014,619,1,0,0,0,5252.29150390625
73913,388,1,18/02/2013,1586,1,1,0,0,13310.25
579219,9,6,04/10/2014,621,1,0,0,0,6042.8017578125
628094,445,4,29/08/2013,1381,1,1,0,1,11927.40234375
430442,204,4,05/09/2013,445,1,0,0,1,4322.02880859375
694123,296,1,06/10/2014,1011,1,1,0,0,9497.48828125
637678,497,7,24/05/2015,0,0,0,0,0,0.0
697006,481,1,18/02/2013,523,1,1,0,0,6015.8134765625
174454,1100,6,06/12/2014,569,1,0,0,0,5693.31884765625
290329,588,6,14/12/2013,614,1,0,0,0,6211.2294921875
79977,290,2,07/01/2014,918,1,1,0,1,9510.5615234375
561228,1107,4,28/05/2015,635,1,0,0,1,6322.17236328125
645402,1019,6,25/01/2014,820,1,0,0,0,6501.86279296875
187053,945,5,17/01/2014,545,1,0,0,0,5035.177734375
545699,770,7,26/10/2014,0,0,0,0,0,0.0
101633,1041,4,15/08/2013,0,0,1,a,1,0.0
281213,433,3,31/07/2013,898,1,1,0,1,9558.9130859375
303302,190,2,19/11/2013,738,1,1,0,0,7405.46923828125
358148,843,3,29/07/2015,962,1,1,0,1,9844.8271484375
686634,937,3,27/03/2013,689,1,1,0,1,7716.60009765625
66159,333,7,09/06/2013,0,0,0,0,0,0.0
668588,302,3,01/10/2014,337,1,1,0,0,3970.27099609375
402857,329,7,29/03/2015,0,0,0,0,0,0.0
354382,1034,6,08/11/2014,290,1,0,0,0,2875.1240234375
12107,734,6,10/01/2015,289,1,0,0,0,3030.315185546875
469435,892,4,10/10/2013,861,1,1,0,0,8186.22509765625
500089,96,4,04/04/2013,532,1,0,0,1,4876.31787109375
290988,578,2,23/06/2015,762,1,0,0,0,6482.49853515625
178794,593,3,09/04/2014,1035,1,0,0,0,7952.8037109375
624708,958,2,06/05/2014,595,1,1,0,0,6383.68798828125
677489,944,5,05/09/2014,1135,1,1,0,1,9855.7939453125
298677,524,5,15/11/2013,913,1,0,0,0,7478.46484375
703190,311,1,23/12/2013,1049,1,0,0,1,10503.00390625
130811,501,3,18/02/2015,615,1,1,0,1,6583.42822265625
110239,1039,3,31/07/2013,1233,1,1,0,1,11594.8505859375
624648,511,1,14/07/2014,863,1,1,0,0,8800.5595703125
217090,58,4,30/07/2015,594,1,1,0,0,7111.64501953125
110364,963,5,24/07/2015,717,1,0,0,1,6247.095703125
678970,860,4,23/01/2014,638,1,1,0,0,6479.525390625
418148,114,1,08/06/2015,515,1,0,0,0,5092.0478515625
445220,20,3,13/02/2013,753,1,0,0,1,6142.2841796875
126944,33,4,20/06/2013,743,1,1,0,0,7102.23193359375
349411,255,2,19/02/2013,621,1,1,0,0,6426.2314453125
630781,458,7,21/09/2014,0,0,0,0,0,0.0
463948,963,6,24/08/2013,354,1,0,0,0,3313.3251953125
452373,167,7,07/06/2015,0,0,0,0,0,0.0
324245,849,6,18/04/2015,861,1,0,0,0,7392.76220703125
222694,208,7,29/06/2014,0,0,0,0,0,0.0
48646,85,6,09/11/2013,687,1,0,0,0,6260.87158203125
626354,341,7,03/08/2014,0,0,0,0,0,0.0
651600,841,5,13/03/2015,425,1,0,0,0,4323.39404296875
85679,234,3,27/11/2013,787,1,0,0,0,6858.2529296875
183869,333,7,12/10/2014,0,0,0,0,0,0.0
283159,78,7,14/04/2013,0,0,0,0,0,0.0
634703,764,7,12/01/2014,0,0,0,0,0,0.0
706142,5,7,08/09/2013,0,0,0,0,0,0.0
522728,547,6,04/04/2015,688,1,0,0,0,6872.7177734375
663580,705,6,03/05/2014,686,1,0,0,0,6457.0341796875
46119,244,5,27/12/2013,534,1,0,0,1,5165.63623046875
250823,513,3,10/12/2014,1681,1,0,0,0,11800.583984375
613782,894,6,22/03/2014,753,1,0,0,0,6194.74365234375
200809,974,2,05/02/2013,1806,1,1,0,0,14846.5986328125
269386,814,7,15/06/2014,0,0,0,0,0,0.0
288820,989,5,20/03/2015,637,1,1,0,0,6381.48486328125
365858,135,7,22/09/2013,0,0,0,0,0,0.0
616253,425,1,13/04/2015,590,1,1,0,0,7050.4189453125
260287,875,6,10/08/2013,352,1,0,0,0,3498.417724609375
168584,914,7,08/06/2014,0,0,0,0,0,0.0
667415,1017,4,03/10/2013,0,0,0,a,0,0.0
666578,880,1,25/05/2015,0,0,0,a,0,0.0
443663,813,1,17/03/2014,845,1,1,0,0,8577.638671875
103282,374,1,05/05/2014,1097,1,1,0,0,10273.5927734375
659814,883,3,22/07/2015,417,1,0,0,1,4034.393798828125
204523,348,4,22/08/2013,665,1,0,0,1,5547.90576171875
105679,529,5,26/04/2013,777,1,1,0,0,7421.634765625
571093,758,6,31/08/2013,415,1,0,0,0,4138.05224609375
41097,698,6,17/08/2013,1706,1,0,0,0,10718.3876953125
139328,1115,2,05/11/2013,411,1,1,0,0,4955.48486328125
338773,216,2,20/08/2013,676,1,0,0,1,5717.6474609375
196518,753,7,27/07/2014,0,0,0,0,0,0.0
283593,736,1,14/04/2014,641,1,1,0,1,7493.38916015625
260425,229,5,26/06/2015,653,1,0,0,0,5999.99609375
8772,1078,6,25/04/2015,438,1,0,0,0,4357.7734375
165827,715,4,19/06/2014,688,1,1,0,0,6950.75927734375
711567,748,2,12/08/2014,344,1,0,0,1,3513.20947265625
25887,202,7,08/12/2013,0,0,0,0,0,0.0
46929,626,5,06/02/2015,922,1,1,0,0,8286.3828125
252401,364,2,10/06/2014,660,1,0,0,0,5956.34814453125
544688,791,6,14/02/2015,831,1,0,0,0,7235.71533203125
630754,8,6,07/09/2013,307,1,0,0,0,2922.12841796875
355922,33,1,20/10/2014,932,1,1,0,0,8507.5283203125
553915,54,1,25/11/2013,560,1,0,0,0,5468.02294921875
491425,59,2,03/06/2014,691,1,1,0,0,7668.2705078125
42394,681,1,29/12/2014,431,1,0,0,1,4718.890625
178531,267,5,13/12/2013,1510,1,0,0,0,11905.51171875
63227,39,1,07/01/2013,1046,1,1,0,0,10180.4658203125
513313,557,2,30/07/2013,721,1,1,0,1,7749.837890625
522520,1058,4,29/08/2013,678,1,1,0,1,6962.8173828125
492008,99,1,09/02/2015,431,1,0,0,0,4336.30029296875
26376,641,4,13/02/2014,560,1,0,0,0,5008.42919921875
141308,537,5,13/02/2015,646,1,0,0,0,5876.15087890625
695853,198,5,02/05/2014,493,1,1,0,1,5882.98193359375
699596,994,6,20/06/2015,257,1,0,0,0,2446.099853515625
11724,1034,5,14/02/2014,796,1,0,0,0,6615.90283203125
475449,1068,4,09/10/2014,293,1,1,0,0,3437.88623046875
77094,264,3,07/08/2013,837,1,0,0,0,6698.28662109375
596587,427,2,28/05/2013,829,1,1,0,1,8562.1279296875
424708,663,1,03/02/2014,803,1,1,0,0,9012.05859375
133400,452,2,09/06/2015,438,1,0,0,0,4463.45166015625
372317,78,4,15/01/2015,502,1,1,0,0,5528.45458984375
469875,487,5,21/11/2014,640,1,0,0,0,5848.7490234375
489986,960,3,20/05/2015,614,1,1,0,0,6446.75146484375
76537,209,4,14/11/2013,582,1,0,0,0,5230.73828125
228691,506,5,28/06/2013,794,1,0,0,0,7062.59375
500104,789,4,07/05/2015,522,1,1,0,0,5821.52294921875
351509,257,2,02/04/2013,916,1,0,0,1,7332.48486328125
403418,367,1,27/10/2014,520,1,0,0,0,4708.4794921875
141754,264,2,29/07/2014,813,1,1,0,1,8516.1103515625
708723,464,3,29/04/2015,1234,1,1,0,0,11568.921875
606514,459,5,06/06/2014,1228,1,1,0,0,10519.05859375
573456,841,3,10/12/2014,411,1,0,0,0,4239.16455078125
412036,675,4,21/11/2013,675,1,1,0,0,6879.38818359375
454167,150,2,05/05/2015,824,1,1,0,0,8696.5400390625
536326,808,5,26/06/2015,585,1,0,0,0,5472.03955078125
195050,4,2,11/03/2014,1092,1,0,0,0,7944.7900390625
401658,104,7,08/03/2015,0,0,0,0,0,0.0
666654,241,1,08/07/2013,620,1,0,0,0,5589.30712890625
549369,17,5,15/03/2013,823,1,0,0,0,6784.0869140625
525044,844,1,15/12/2014,582,1,1,0,0,8386.4375
92889,1112,5,11/04/2014,700,1,0,0,0,6012.63720703125
417990,639,2,24/06/2014,418,1,0,0,0,4000.084716796875
560400,968,1,02/12/2013,1339,1,1,0,0,13579.185546875
332572,329,6,09/11/2013,429,1,0,0,0,4245.86865234375
380004,365,2,21/01/2014,571,1,1,0,0,6296.63623046875
380320,682,2,07/10/2014,2045,1,1,0,0,15569.5849609375
485277,1084,5,08/05/2015,810,1,1,0,0,8113.52099609375
214984,1107,4,23/07/2015,590,1,0,0,0,5768.46435546875
347030,601,3,01/01/2014,0,0,0,a,1,0.0
554331,450,5,02/08/2013,1138,1,1,0,1,9741.8212890625
180182,808,3,20/08/2014,589,1,1,0,1,6160.33837890625
91585,226,5,31/05/2013,1038,1,1,0,0,10374.4140625
337287,224,6,01/06/2013,432,1,0,0,0,4455.6591796875
5922,364,2,10/12/2013,592,1,0,0,0,5732.828125
668590,483,1,27/05/2013,787,1,1,0,0,8047.53662109375
162038,536,6,01/11/2014,0,0,0,a,0,0.0
570046,346,5,05/12/2014,857,1,1,0,0,9254.2158203125
125515,1010,3,10/06/2015,618,1,0,0,0,5792.70458984375
631827,927,5,24/01/2014,774,1,1,0,0,7401.10107421875
488238,476,3,10/04/2013,670,1,1,0,0,6615.73974609375
595013,309,1,06/04/2015,0,0,0,b,1,0.0
669612,190,5,21/03/2014,684,1,1,0,0,6700.845703125
522340,1065,6,25/04/2015,320,1,0,0,0,3157.666259765625
145188,429,7,18/05/2014,0,0,0,0,0,0.0
29075,893,7,09/03/2014,0,0,0,0,0,0.0
620257,113,6,08/06/2013,789,1,0,0,0,6542.44482421875
423909,184,6,21/06/2014,486,1,0,0,0,4625.9140625
5513,885,4,09/10/2014,862,1,1,0,1,7830.912109375
157741,331,6,18/01/2014,597,1,0,0,0,5301.68701171875
403411,805,5,06/03/2015,557,1,1,0,0,5930.3974609375
668630,379,4,26/06/2014,432,1,0,0,0,4190.9384765625
679924,454,5,31/10/2014,0,0,0,a,1,0.0
127691,780,6,26/01/2013,263,1,0,0,0,2612.085205078125
350679,712,5,24/05/2013,501,1,0,0,1,4719.3994140625
176758,876,7,06/07/2014,0,0,0,0,0,0.0
468908,675,3,25/12/2013,0,0,0,c,1,0.0
491932,1112,2,17/03/2015,777,1,1,0,0,8128.548828125
528951,645,1,18/05/2015,1573,1,1,0,0,13046.77734375
708502,271,5,15/05/2015,788,1,0,0,1,7208.92626953125
225772,664,3,03/04/2013,537,1,0,0,0,4748.0673828125
646442,680,1,05/08/2013,823,1,0,0,0,6759.369140625
65737,534,4,21/03/2013,503,1,1,0,0,5381.28466796875
495271,3,5,30/05/2014,965,1,0,0,0,8894.275390625
678378,877,1,30/12/2013,1155,1,0,0,1,10284.09765625
540127,674,4,11/09/2014,898,1,0,0,0,7024.81640625
655764,396,4,05/09/2013,1204,1,0,0,0,8437.158203125
668040,931,6,06/04/2013,251,1,0,0,0,2247.22216796875
5574,578,3,03/09/2014,909,1,1,0,0,8562.9638671875
540911,409,5,11/07/2014,467,1,0,0,0,4517.8583984375
234996,206,6,18/05/2013,498,1,0,0,0,4735.75341796875
144721,108,6,21/12/2013,1180,1,0,0,0,11248.05078125
454454,760,7,19/07/2015,0,0,0,0,0,0.0
42681,922,5,06/06/2014,750,1,1,0,0,7558.01318359375
685198,1080,3,04/12/2013,920,1,1,0,0,9700.71875
245786,845,7,13/01/2013,0,0,0,0,0,0.0
489190,1014,3,26/11/2014,1417,1,1,0,0,12657.7041015625
452872,554,6,02/03/2013,345,1,0,0,0,3380.040283203125
438242,971,5,12/09/2014,882,1,0,0,0,6815.3486328125
173708,736,3,03/07/2013,550,1,1,0,0,6091.18505859375
500897,1113,3,13/03/2013,617,1,0,0,0,5316.20703125
252009,345,6,17/01/2015,313,1,0,0,0,3142.38330078125
489277,358,1,27/01/2014,974,1,0,0,0,6969.283203125
217799,27,6,31/08/2013,909,1,0,0,0,7791.49072265625
570087,210,3,27/02/2013,266,1,0,0,0,2557.860107421875
277343,1087,6,21/09/2013,530,1,0,0,0,4730.51708984375
246393,344,1,11/05/2015,1258,1,0,0,1,9881.1123046875
333826,116,1,24/02/2014,764,1,0,0,0,6056.90478515625
273126,385,4,09/05/2013,0,0,0,a,0,0.0
633257,139,2,07/07/2015,402,1,0,0,0,4143.2177734375
536436,837,3,20/03/2013,274,1,1,0,0,3210.960693359375
392807,151,6,22/03/2014,642,1,0,0,0,5578.76611328125
9658,325,5,05/06/2015,727,1,1,0,0,7643.28173828125
672437,1096,7,10/02/2013,0,0,0,0,0,0.0
495729,255,5,04/07/2014,595,1,1,0,0,6096.03662109375
463735,916,6,27/07/2013,581,1,0,0,0,5376.01025390625
639793,784,4,23/01/2014,797,1,1,0,0,7664.69482421875
480953,632,5,15/02/2013,807,1,0,0,0,6546.0625
410159,391,1,18/02/2013,950,1,1,0,0,9228.8955078125
615202,398,2,17/02/2015,615,1,1,0,0,6689.1875
293906,929,1,05/05/2014,904,1,1,0,0,9076.0234375
392923,294,1,10/02/2014,946,1,0,0,0,7099.4921875
196232,319,1,07/07/2014,783,1,0,0,0,6562.33056640625
596255,75,6,07/03/2015,621,1,0,0,0,5919.03369140625
549235,178,5,14/06/2013,943,1,0,0,0,7531.8486328125
230156,779,4,07/03/2013,807,1,1,0,0,7645.99951171875
597117,737,2,25/11/2014,1077,1,1,0,0,10012.2412109375
685371,305,5,21/02/2014,502,1,1,0,0,5373.91552734375
646858,454,6,11/01/2014,257,1,0,0,0,2419.3037109375
251679,218,5,08/11/2013,693,1,1,0,0,7043.8369140625
67256,820,3,05/06/2013,1138,1,1,0,0,9763.623046875
241647,898,1,01/07/2013,1057,1,1,0,0,10265.57421875
84242,125,4,03/07/2014,1877,1,1,0,0,14376.3349609375
264455,829,4,10/10/2013,808,1,1,0,0,7867.59716796875
700950,451,6,06/06/2015,482,1,0,0,0,4908.68212890625
466720,78,2,27/01/2015,519,1,1,0,0,5925.53759765625
220602,301,7,08/03/2015,0,0,0,0,0,0.0
437208,781,2,12/02/2013,670,1,0,0,0,5552.259765625
88172,255,3,01/07/2015,698,1,1,0,1,7541.92578125
441975,450,7,09/11/2014,0,0,0,0,0,0.0
66246,132,3,28/01/2015,603,1,1,0,0,6376.87353515625
400714,704,2,01/04/2014,1343,1,1,0,0,11560.771484375
629670,956,4,28/11/2013,512,1,0,0,0,5122.44287109375
354403,1105,1,13/10/2014,425,1,0,0,1,3937.701416015625
229713,395,5,08/05/2015,583,1,1,0,0,6268.52587890625
392982,224,2,12/02/2013,342,1,0,0,0,3200.833984375
16858,291,6,28/03/2015,456,1,0,0,0,4740.17431640625
201905,86,3,05/06/2013,673,1,1,0,0,6629.56494140625
53626,963,4,23/05/2013,1106,1,0,0,0,8408.9521484375
475129,246,2,04/02/2014,1058,1,1,0,0,10117.181640625
504712,846,4,26/09/2013,786,1,1,0,0,7527.8369140625
600087,476,3,24/09/2014,560,1,0,0,0,4899.91259765625
230229,773,1,15/06/2015,921,1,1,0,0,9794.7529296875
675976,1108,2,17/12/2013,1101,1,1,0,0,12316.71875
137686,147,1,30/06/2014,1199,1,1,0,0,13054.1845703125
582562,929,1,05/08/2013,1015,1,0,0,0,7838.4189453125
323476,619,5,09/05/2014,483,1,1,0,0,5454.23876953125
136418,719,7,19/07/2015,0,0,0,0,0,0.0
111652,131,5,22/11/2013,614,1,1,0,0,6360.2041015625
678755,502,6,30/05/2015,1380,1,0,0,0,11087.966796875
67477,1006,1,08/07/2013,766,1,0,0,0,6399.74169921875
564828,120,2,20/08/2013,558,1,0,0,0,4898.0205078125
570369,240,7,07/09/2014,0,0,0,0,0,0.0
123695,874,2,09/12/2014,477,1,0,0,0,4843.39013671875
230390,190,1,30/09/2013,695,1,0,0,0,6366.818359375
394879,790,7,29/03/2015,0,0,0,0,0,0.0
359641,1059,4,19/06/2014,1106,1,1,0,0,9953.3623046875
413992,509,6,15/06/2013,367,1,0,0,0,3709.533935546875
281975,1057,3,17/09/2014,592,1,1,0,0,5983.853515625
197809,990,3,28/01/2015,528,1,1,0,0,5945.37255859375
383747,130,1,04/08/2014,677,1,1,0,1,7433.29541015625
337889,571,6,28/02/2015,782,1,0,0,0,7351.71484375
654060,675,2,19/02/2013,521,1,1,0,0,5639.0615234375
604564,424,6,16/05/2015,811,1,0,0,0,7330.54248046875
174211,722,6,10/01/2015,1081,1,0,0,0,8382.8330078125
197231,891,4,24/07/2014,936,1,0,0,1,7178.0546875
514692,244,3,03/09/2014,566,1,1,0,0,6069.89111328125
15349,338,7,17/08/2014,0,0,0,0,1,0.0
206461,532,1,25/11/2013,1311,1,0,0,0,10054.3046875
10577,762,1,26/08/2013,431,1,1,0,1,5157.7880859375
497421,523,2,05/08/2014,1627,1,1,0,1,13254.826171875
415599,947,5,20/06/2014,1197,1,1,0,1,10727.9453125
51571,584,2,12/08/2014,325,1,0,0,1,3363.39013671875
609730,456,4,18/12/2014,1239,1,1,0,0,12458.4296875
296632,905,1,08/04/2013,1936,1,1,0,0,15278.3603515625
423520,186,6,07/02/2015,399,1,0,0,0,4135.1748046875
290548,798,4,04/06/2015,984,1,1,a,0,8729.396484375
419665,276,3,11/03/2015,431,1,0,0,0,4272.80859375
420538,856,3,02/01/2013,1001,1,0,0,1,7891.1201171875
217544,538,2,20/01/2015,542,1,0,0,0,4927.09619140625
132638,904,7,22/02/2015,0,0,0,0,0,0.0
161231,1093,5,16/08/2013,921,1,1,0,1,8661.236328125
60960,211,7,17/02/2013,0,0,0,0,0,0.0
669836,1073,1,26/01/2015,868,1,1,0,0,8802.802734375
468622,1092,7,01/03/2015,0,0,0,0,0,0.0
305160,641,4,25/07/2013,439,1,0,0,1,4133.15283203125
2335,835,3,05/02/2014,693,1,1,0,0,7181.35009765625
3194,87,7,29/12/2013,0,0,0,0,0,0.0
412316,979,5,04/07/2014,642,1,1,0,0,6475.837890625
98287,295,1,04/05/2015,786,1,1,0,0,8640.009765625
695502,1103,2,03/06/2014,459,1,1,0,0,5575.9990234375
630407,155,4,29/08/2013,571,1,1,0,1,6120.72412109375
571087,744,3,06/05/2015,820,1,1,0,0,8372.0556640625
432742,93,4,17/07/2014,634,1,1,0,1,6482.67919921875
71057,753,3,24/04/2013,756,1,1,0,0,6970.37353515625
256949,904,7,08/09/2013,0,0,0,0,0,0.0
497297,980,1,18/11/2013,801,1,1,0,0,8325.28515625
362059,1081,2,05/05/2015,786,1,1,0,0,8423.7275390625
114603,581,2,09/06/2015,521,1,0,0,0,5047.28466796875
537324,23,7,27/01/2013,0,0,0,0,0,0.0
302542,1095,5,11/10/2013,676,1,1,0,0,6754.98095703125
477958,844,3,03/06/2015,664,1,1,0,0,7352.33837890625
372155,343,1,12/05/2014,572,1,0,0,0,5221.8408203125
497614,714,2,03/12/2013,364,1,1,0,0,4848.9775390625
115863,397,1,01/07/2013,1027,1,1,0,0,10127.0615234375
536522,967,2,19/08/2014,1075,1,1,0,1,9716.0283203125
60343,188,5,04/01/2013,370,1,0,0,1,3630.648681640625
150664,302,1,08/06/2015,276,1,0,0,0,2808.950439453125
7299,281,6,03/08/2013,683,1,0,0,0,6021.833984375
114384,684,6,31/08/2013,731,1,0,0,0,6605.748046875
693342,690,1,30/03/2015,1007,1,1,0,1,11633.14453125
547500,357,4,25/04/2013,946,1,1,0,0,8092.67919921875
24623,1071,3,07/05/2014,748,1,1,0,0,7508.78076171875
664784,961,5,03/10/2014,0,0,1,a,0,0.0
337487,155,4,04/06/2015,0,0,1,a,1,0.0
670167,730,5,31/05/2013,1429,1,1,0,0,13030.724609375
224544,172,2,03/02/2015,881,1,1,0,0,8817.3681640625
108066,310,2,24/09/2013,780,1,1,0,0,7211.2216796875
694229,913,6,12/04/2014,1103,1,0,0,0,8250.0869140625
234270,544,3,09/01/2013,2176,1,1,0,0,15737.8349609375
172277,1000,2,05/03/2013,893,1,1,0,0,8692.1689453125
562833,16,1,27/04/2015,1070,1,1,0,0,10597.787109375
467388,1026,1,18/02/2013,1630,1,1,0,0,13823.3427734375
481994,568,7,20/04/2014,0,0,0,0,1,0.0
74511,897,2,24/03/2015,281,1,0,0,0,2721.567626953125
180279,515,5,05/09/2014,887,1,1,0,0,8158.2431640625
563513,600,1,15/09/2014,726,1,1,0,0,7635.68017578125
673266,413,5,11/04/2014,936,1,0,0,0,7346.95166015625
361359,233,5,17/04/2015,1064,1,1,0,0,9671.865234375
570560,594,2,14/07/2015,489,1,1,0,0,5983.30224609375
429539,239,2,16/12/2014,603,1,1,0,0,7710.98681640625
549400,390,6,13/06/2015,886,1,0,0,0,7845.490234375
150021,100,3,14/08/2013,853,1,1,0,1,8421.8505859375
696001,360,5,11/10/2013,886,1,1,0,1,7966.34912109375
441003,1084,4,12/12/2013,827,1,0,0,0,7323.00048828125
704418,525,4,05/12/2013,1058,1,1,0,0,10735.94921875
230374,1042,2,02/09/2014,586,1,1,0,0,6283.75634765625
538264,734,5,31/05/2013,850,1,1,0,0,9019.7451171875
287032,686,5,10/04/2015,695,1,0,0,1,6117.38818359375
347925,474,5,25/10/2013,810,1,1,0,1,7426.74072265625
565729,1089,4,30/04/2015,1343,1,1,0,0,12501.576171875
622490,448,6,15/06/2013,490,1,0,0,0,4736.0751953125
87673,349,6,31/01/2015,807,1,0,0,0,7812.146484375
678101,943,7,20/07/2014,0,0,0,0,0,0.0
523800,358,6,02/03/2013,1247,1,0,0,0,10014.919921875
148824,820,5,11/10/2013,1186,1,1,0,0,10074.0234375
214350,560,5,15/08/2014,1511,1,0,0,1,10244.1611328125
24194,1062,5,12/07/2013,514,1,0,0,1,4765.71337890625
622560,849,1,09/09/2013,1038,1,1,0,0,9826.2236328125
412622,1095,5,06/12/2013,887,1,1,0,0,8642.478515625
393964,694,3,24/07/2013,621,1,0,0,0,5504.33837890625
499205,205,3,22/10/2014,823,1,1,0,1,7551.94482421875
197329,573,7,17/02/2013,0,0,0,0,0,0.0
343824,804,5,18/01/2013,416,1,0,0,0,4054.068115234375
609826,856,3,09/01/2013,952,1,1,0,0,8578.3994140625
339822,252,3,30/01/2013,709,1,0,0,0,6013.453125
74602,457,3,21/05/2014,410,1,1,0,0,4607.28955078125
449064,665,6,14/03/2015,753,1,0,0,0,6733.65771484375
102407,422,3,06/03/2013,494,1,1,0,0,5350.5634765625
259790,57,1,25/02/2013,844,1,0,0,0,6471.45458984375
18737,125,2,30/07/2013,1818,1,1,0,1,15299.1259765625
136994,947,4,04/09/2014,997,1,1,0,1,9238.6025390625
225299,279,7,22/09/2013,0,0,0,0,0,0.0
230115,156,3,04/02/2015,702,1,1,0,1,7213.2783203125
395685,869,7,01/06/2014,0,0,0,0,0,0.0
587529,234,3,04/12/2013,1147,1,1,0,0,11485.779296875
184611,123,1,17/03/2014,1314,1,1,0,0,11483.4814453125
31771,640,5,07/03/2014,950,1,1,0,0,8548.857421875
640775,110,1,14/01/2013,581,1,0,0,0,4926.44677734375
507006,733,1,06/10/2014,3555,1,1,0,1,17752.466796875
134574,808,2,12/05/2015,606,1,0,0,0,5687.9443359375
221934,914,1,09/09/2013,1406,1,1,0,0,12665.8984375
297296,393,3,02/01/2013,474,1,0,0,1,4634.3623046875
382099,902,7,05/01/2014,0,0,0,0,0,0.0
552080,441,4,27/02/2014,533,1,0,0,0,4901.48876953125
140685,391,7,01/09/2013,0,0,0,0,0,0.0
419236,798,5,11/01/2013,984,1,1,0,0,8560.1435546875
672815,798,6,10/08/2013,343,1,0,0,0,3373.12158203125
136295,637,2,31/03/2015,648,1,1,0,1,8239.037109375
625267,621,2,14/10/2014,745,1,0,0,1,6040.60546875
703298,44,1,02/02/2015,835,1,1,0,1,8811.162109375
595487,1008,1,07/01/2013,888,1,1,0,0,9168.4091796875
515101,868,2,05/11/2013,614,1,1,0,0,6722.43603515625
702585,695,1,12/05/2014,432,1,0,0,0,4228.89892578125
598063,107,4,27/06/2013,796,1,0,0,1,6688.033203125
619523,916,7,18/05/2014,0,0,0,0,0,0.0
306390,554,6,29/03/2014,440,1,0,0,0,4450.60986328125
435450,319,7,07/04/2013,0,0,0,0,0,0.0
150532,448,5,10/07/2015,661,1,0,0,1,6100.10205078125
403221,886,4,10/10/2013,650,1,1,0,0,6783.6640625
703213,86,7,26/07/2015,0,0,0,0,0,0.0
243491,955,1,07/01/2013,500,1,1,0,0,6107.2294921875
522874,480,4,22/08/2013,553,1,0,0,0,4851.88818359375
455877,522,7,01/09/2013,0,0,0,0,0,0.0
652038,498,1,10/02/2014,888,1,0,0,0,6849.48291015625
559612,989,6,20/07/2013,401,1,0,0,0,3964.889892578125
502957,170,4,23/01/2014,459,1,1,0,0,5108.24560546875
207079,864,7,10/08/2014,0,0,0,0,0,0.0
701479,506,3,05/03/2014,1082,1,1,0,0,9762.1611328125
378895,512,7,08/02/2015,1385,1,0,0,0,10123.181640625
39102,901,4,02/01/2014,707,1,0,0,1,6356.90234375
189980,624,6,13/12/2014,510,1,0,0,0,5348.87109375
55627,136,1,13/04/2015,539,1,1,0,0,6668.22705078125
440244,854,6,16/11/2013,914,1,0,0,0,7646.04638671875
393373,806,1,06/01/2014,0,0,1,a,0,0.0
168711,1085,2,12/03/2013,704,1,0,0,0,5804.63134765625
426376,1068,4,30/04/2015,434,1,1,0,0,5484.814453125
550128,770,4,19/03/2015,819,1,1,0,0,7963.126953125
428101,884,5,25/10/2013,733,1,1,0,0,6874.4560546875
111192,95,5,27/09/2013,1005,1,1,0,0,8955.59375
682264,480,3,13/03/2013,619,1,0,0,0,5347.6435546875
635668,448,3,23/04/2014,653,1,0,0,1,5626.37939453125
443107,750,2,26/02/2013,283,1,0,0,0,2613.66650390625
700963,444,4,15/08/2013,1350,1,1,0,1,11756.9580078125
676824,653,5,13/09/2013,594,1,1,0,0,6151.5732421875
626155,284,1,05/08/2013,376,1,0,0,1,3824.408447265625
4710,439,4,09/01/2014,914,1,1,0,0,8327.7421875
338712,800,3,03/07/2013,567,1,1,0,0,6250.64013671875
623230,799,4,20/11/2014,805,1,0,0,0,6851.35498046875
351337,280,3,03/04/2013,446,1,0,0,1,4272.74755859375
289360,617,5,08/02/2013,578,1,1,0,1,5938.896484375
67026,634,2,10/12/2013,717,1,0,0,0,6724.0068359375
574873,746,6,26/10/2013,427,1,0,0,0,3975.44482421875
380873,233,3,27/02/2013,972,1,0,0,0,7454.57763671875
266763,1,4,02/04/2015,722,1,1,0,1,7993.18115234375
547057,189,4,24/07/2014,801,1,0,0,0,6548.15869140625
412019,465,1,20/10/2014,648,1,1,0,1,6708.3837890625
385076,74,2,03/06/2014,1025,1,1,0,0,10113.8193359375
356595,1072,1,11/05/2015,675,1,0,0,0,6289.43798828125
438458,928,2,14/01/2014,503,1,0,0,0,4505.30810546875
